Zone,ObjectName,Timestamp
0,0,2025-04-17 16:09:11
1,10,2025-04-17 16:09:13
2,30,2025-04-17 16:09:09
3,50,2025-04-17 16:09:17
4,100,2025-04-17 16:09:19
