Zone,ObjectName,Timestamp
0,0,2025-03-31 14:11:58
1,10,2025-03-31 14:12:10
2,30,2025-03-31 14:12:12
3,50,2025-03-31 14:12:28
4,100,2025-03-31 14:12:30
