Zone,ObjectName,Timestamp
0,Fur ball,2025-03-31 14:13:51
1,Sponge ball,2025-03-31 14:13:55
2,BaseBall,2025-03-31 14:14:02
3,bouncy ball,2025-03-31 14:14:09
4,Steal ball,2025-03-31 14:14:07
