Zone,ObjectName,Timestamp
0,Fur ball,2025-03-31 14:08:45
1,Sponge ball,2025-03-31 14:09:25
2,bouncy ball,2025-03-31 14:09:19
3,BaseBall,2025-03-31 14:09:16
4,Steal ball,2025-03-31 14:09:03
