Zone,ObjectName,Timestamp
0,0,2025-03-31 14:12:39
1,10,2025-03-31 14:12:42
2,30,2025-03-31 14:12:52
3,50,2025-03-31 14:13:01
4,100,2025-03-31 14:13:04
