Zone,ObjectName,Timestamp
0,Fur ball,2025-03-31 18:37:06
1,Sponge ball,2025-03-31 18:38:29
2,BaseBall,2025-03-31 18:38:34
3,bouncy ball,2025-03-31 18:38:26
4,Steal ball,2025-03-31 18:37:34
