Zone,ObjectName,Timestamp
0,Ring_DP,2025-03-31 18:41:09
0,Fur ball,2025-03-31 18:41:08
0,Middle_MP,2025-03-31 18:41:09
0,Middle_DP,2025-03-31 18:41:09
1,Sponge ball,2025-03-31 18:41:12
2,BaseBall,2025-03-31 18:41:19
3,bouncy ball,2025-03-31 18:41:28
4,Steal ball,2025-03-31 18:41:24
