Zone,ObjectName,Timestamp
0,0,2025-04-16 16:13:11
1,30,2025-04-16 16:13:36
2,10,2025-04-16 16:13:48
3,100,2025-04-16 16:13:45
4,50,2025-04-16 16:13:44
4,Ring_DP,2025-04-16 16:13:44
4,Middle_DP,2025-04-16 16:13:44
4,Index_DP,2025-04-16 16:13:44
4,Middle_MP,2025-04-16 16:13:44
4,Ring_MP,2025-04-16 16:13:44
4,Index_MP,2025-04-16 16:13:44
