Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 16:18:00
1,Sponge ball,2025-04-16 16:18:15
2,BaseBall,2025-04-16 16:18:40
2,Pinky_DP,2025-04-16 16:18:40
3,bouncy ball,2025-04-16 16:18:45
3,Index_PP,2025-04-16 16:18:42
4,Steal ball,2025-04-16 16:18:42
4,Ring_PP,2025-04-16 16:18:43
