timestamp,object_name,object_grab,total_grab,session,session_duration,zone,Timestamp,SourceFile,expected_zone,correct,exp
2025-03-27 10:18:04,0,2,11,3,43.0,0,2025-03-27 10:17:30,20250327_101808_jaeho_zone_log.csv,0,True,True
2025-03-27 10:18:55,Fur ball,2,12,4,60.0,0,2025-03-27 10:18:31,20250327_101922_jaeho_zone_log.csv,0,True,True
2025-03-27 10:18:57,Sponge ball,3,13,4,60.0,1,2025-03-27 10:18:18,20250327_101922_jaeho_zone_log.csv,1,True,True
2025-03-27 10:19:01,BaseBall,4,15,4,60.0,3,2025-03-27 10:18:50,20250327_101922_jaeho_zone_log.csv,3,True,True
2025-03-27 10:19:03,bouncy ball,4,16,4,60.0,2,2025-03-27 10:18:41,20250327_101922_jaeho_zone_log.csv,2,True,True
2025-03-27 10:19:13,Steal ball,4,17,4,60.0,4,2025-03-27 10:18:53,20250327_101922_jaeho_zone_log.csv,4,True,True
2025-03-27 10:19:50,Fur ball,2,8,5,46.0,0,2025-03-27 10:19:51,20250327_102025_jaeho_zone_log.csv,0,True,True
2025-03-27 10:19:56,Steal ball,2,10,5,46.0,4,2025-03-27 10:19:58,20250327_102025_jaeho_zone_log.csv,4,True,True
2025-03-27 10:20:07,BaseBall,4,12,5,46.0,3,2025-03-27 10:19:54,20250327_102025_jaeho_zone_log.csv,3,True,True
2025-03-27 10:20:09,bouncy ball,3,13,5,46.0,2,2025-03-27 10:20:10,20250327_102025_jaeho_zone_log.csv,2,True,True
2025-03-27 10:20:14,Sponge ball,3,14,5,46.0,1,2025-03-27 10:19:48,20250327_102025_jaeho_zone_log.csv,1,True,True
2025-03-27 10:21:04,BaseBall,5,14,6,53.0,3,2025-03-27 10:21:07,20250327_102126_jaeho_zone_log.csv,3,True,True
2025-03-27 10:21:17,Sponge ball,3,18,6,53.0,1,2025-03-27 10:20:39,20250327_102126_jaeho_zone_log.csv,1,True,True
2025-03-27 10:21:19,bouncy ball,8,19,6,53.0,2,2025-03-27 10:21:11,20250327_102126_jaeho_zone_log.csv,2,True,True
2025-03-27 10:21:21,Steal ball,3,20,6,53.0,4,2025-03-27 10:20:51,20250327_102126_jaeho_zone_log.csv,4,True,True
2025-03-27 10:21:23,Fur ball,2,21,6,53.0,0,2025-03-27 10:20:35,20250327_102126_jaeho_zone_log.csv,0,True,True
2025-03-27 10:22:17,100,5,16,7,56.0,4,2025-03-27 10:22:18,20250327_102240_jaeho_zone_log.csv,4,True,True
2025-03-27 10:22:20,0,2,17,7,56.0,0,2025-03-27 10:21:55,20250327_102240_jaeho_zone_log.csv,0,True,True
2025-03-27 10:22:22,10,4,18,7,56.0,1,2025-03-27 10:21:33,20250327_102240_jaeho_zone_log.csv,1,True,True
2025-03-27 10:22:24,30,4,19,7,56.0,2,2025-03-27 10:22:08,20250327_102240_jaeho_zone_log.csv,2,True,True
2025-03-27 10:22:26,50,5,20,7,56.0,3,2025-03-27 10:22:31,20250327_102240_jaeho_zone_log.csv,3,True,True
2025-03-27 10:23:06,50,4,11,8,34.0,3,2025-03-27 10:23:07,20250327_102323_jaeho_zone_log.csv,3,True,True
2025-03-27 10:23:12,0,2,13,8,34.0,0,2025-03-27 10:22:47,20250327_102323_jaeho_zone_log.csv,0,True,True
2025-03-27 10:23:13,10,3,14,8,34.0,1,2025-03-27 10:23:00,20250327_102323_jaeho_zone_log.csv,1,True,True
2025-03-27 10:23:15,30,3,15,8,34.0,2,2025-03-27 10:23:03,20250327_102323_jaeho_zone_log.csv,2,True,True
2025-03-27 10:23:19,100,4,16,8,34.0,4,2025-03-27 10:23:10,20250327_102323_jaeho_zone_log.csv,4,True,True
2025-03-27 10:23:58,0,2,11,9,34.0,0,2025-03-27 10:23:34,20250327_102413_jaeho_zone_log.csv,0,True,True
2025-03-27 10:24:00,10,2,12,9,34.0,1,2025-03-27 10:23:44,20250327_102413_jaeho_zone_log.csv,1,True,True
2025-03-27 10:24:02,30,3,13,9,34.0,2,2025-03-27 10:23:46,20250327_102413_jaeho_zone_log.csv,2,True,True
2025-03-27 10:24:03,50,3,14,9,34.0,3,2025-03-27 10:23:54,20250327_102413_jaeho_zone_log.csv,3,True,True
2025-03-27 10:24:05,100,5,15,9,34.0,4,2025-03-27 10:23:56,20250327_102413_jaeho_zone_log.csv,4,True,True
2025-03-27 10:24:48,Fur ball,2,11,10,50.0,0,2025-03-27 10:24:23,20250327_102514_jaeho_zone_log.csv,0,True,True
2025-03-27 10:24:49,Sponge ball,2,12,10,50.0,1,2025-03-27 10:24:25,20250327_102514_jaeho_zone_log.csv,1,True,True
2025-03-27 10:25:05,bouncy ball,6,19,10,50.0,2,2025-03-27 10:24:58,20250327_102514_jaeho_zone_log.csv,2,True,True
2025-03-27 10:25:07,BaseBall,7,20,10,50.0,3,2025-03-27 10:25:02,20250327_102514_jaeho_zone_log.csv,3,True,True
2025-03-27 10:25:08,Steal ball,4,21,10,50.0,4,2025-03-27 10:24:38,20250327_102514_jaeho_zone_log.csv,4,True,True
