timestamp,object_name,object_grab,total_grab,session,session_duration,zone,Timestamp,SourceFile,expected_zone,correct,exp
2025-04-16 16:40:50,10,3,8,6,21.0,1,2025-04-16 16:40:36,20250416_164056_hyunwook_zone_log.csv,1,True,True
2025-04-16 16:40:51,30,3,9,6,21.0,2,2025-04-16 16:40:51,20250416_164056_hyunwook_zone_log.csv,2,True,True
2025-04-16 16:40:52,100,1,10,6,21.0,4,2025-04-16 16:40:53,20250416_164056_hyunwook_zone_log.csv,4,True,True
2025-04-16 16:40:58,BaseBall,1,1,7,12.0,3,2025-04-16 16:41:01,20250416_164114_hyunwook_zone_log.csv,3,True,True
2025-04-16 16:41:02,bouncy ball,1,2,7,12.0,2,2025-04-16 16:41:03,20250416_164114_hyunwook_zone_log.csv,2,True,True
2025-04-16 16:41:06,Steal ball,2,4,7,12.0,4,2025-04-16 16:41:05,20250416_164114_hyunwook_zone_log.csv,4,True,True
2025-04-16 16:41:08,Sponge ball,1,5,7,12.0,1,2025-04-16 16:41:09,20250416_164114_hyunwook_zone_log.csv,1,True,True
2025-04-16 16:41:10,Fur ball,1,6,7,12.0,0,2025-04-16 16:41:11,20250416_164114_hyunwook_zone_log.csv,0,True,True
2025-04-16 16:41:19,30,2,2,8,19.0,2,2025-04-16 16:41:20,20250416_164141_hyunwook_zone_log.csv,2,True,True
2025-04-16 16:41:24,10,1,4,8,19.0,1,2025-04-16 16:41:25,20250416_164141_hyunwook_zone_log.csv,1,True,True
2025-04-16 16:41:26,100,1,5,8,19.0,4,2025-04-16 16:41:27,20250416_164141_hyunwook_zone_log.csv,4,True,True
2025-04-16 16:41:28,0,1,6,8,19.0,0,2025-04-16 16:41:30,20250416_164141_hyunwook_zone_log.csv,0,True,True
2025-04-16 16:41:36,50,3,8,8,19.0,3,2025-04-16 16:41:37,20250416_164141_hyunwook_zone_log.csv,3,True,True
2025-04-16 16:41:43,Sponge ball,1,1,9,13.0,1,2025-04-16 16:41:44,20250416_164200_hyunwook_zone_log.csv,1,True,True
2025-04-16 16:41:45,Fur ball,1,2,9,13.0,0,2025-04-16 16:41:46,20250416_164200_hyunwook_zone_log.csv,0,True,True
2025-04-16 16:41:51,Steal ball,2,5,9,13.0,4,2025-04-16 16:41:52,20250416_164200_hyunwook_zone_log.csv,4,True,True
2025-04-16 16:41:53,BaseBall,2,7,9,13.0,3,2025-04-16 16:41:56,20250416_164200_hyunwook_zone_log.csv,3,True,True
2025-04-16 16:41:56,bouncy ball,2,8,9,13.0,2,2025-04-16 16:41:48,20250416_164200_hyunwook_zone_log.csv,2,True,True
2025-04-16 16:42:02,bouncy ball,1,1,10,10.0,2,2025-04-16 16:42:05,20250416_164216_hyunwook_zone_log.csv,2,True,True
2025-04-16 16:42:07,BaseBall,1,2,10,10.0,3,2025-04-16 16:42:07,20250416_164216_hyunwook_zone_log.csv,3,True,True
2025-04-16 16:42:09,Steal ball,1,3,10,10.0,4,2025-04-16 16:42:09,20250416_164216_hyunwook_zone_log.csv,4,True,True
2025-04-16 16:42:11,Sponge ball,1,4,10,10.0,1,2025-04-16 16:42:11,20250416_164216_hyunwook_zone_log.csv,1,True,True
2025-04-16 16:42:12,Fur ball,1,5,10,10.0,0,2025-04-16 16:42:13,20250416_164216_hyunwook_zone_log.csv,0,True,True
