Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 17:16:26
1,Sponge ball,2025-04-17 17:16:33
2,BaseBall,2025-04-17 17:16:37
3,bouncy ball,2025-04-17 17:16:40
4,Steal ball,2025-04-17 17:16:43
