Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 17:17:56
1,Steal ball,2025-04-17 17:18:35
2,Sponge ball,2025-04-17 17:18:48
3,bouncy ball,2025-04-17 17:18:44
4,BaseBall,2025-04-17 17:18:20
