Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 17:09:23
1,Sponge ball,2025-04-17 17:09:35
2,BaseBall,2025-04-17 17:09:41
3,bouncy ball,2025-04-17 17:09:47
4,Steal ball,2025-04-17 17:09:50
4,Ring_PP,2025-04-17 17:09:50
