Zone,ObjectName,Timestamp
0,0,2025-03-26 09:31:33
1,10,2025-03-26 09:31:40
2,30,2025-03-26 09:31:44
3,50,2025-03-26 09:31:51
4,100,2025-03-26 09:31:58
