Zone,ObjectName,Timestamp
0,0,2025-03-26 09:32:12
1,10,2025-03-26 09:32:10
2,30,2025-03-26 09:32:22
3,Ring_DP,2025-03-26 09:32:24
3,50,2025-03-26 09:32:24
3,Pinky_DP,2025-03-26 09:32:25
4,100,2025-03-26 09:32:18
