Zone,ObjectName,Timestamp
0,Fur ball,2025-03-26 09:31:22
1,Sponge ball,2025-03-26 09:31:20
2,bouncy ball,2025-03-26 09:31:12
2,Pinky_DP,2025-03-26 09:31:12
2,Ring_MP,2025-03-26 09:31:13
3,BaseBall,2025-03-26 09:31:25
3,Thumb_DP,2025-03-26 09:31:25
4,Steal ball,2025-03-26 09:31:18
