Zone,ObjectName,Timestamp
0,0,2025-03-26 14:21:48
1,10,2025-03-26 14:21:51
2,30,2025-03-26 14:21:56
3,50,2025-03-26 14:21:54
4,100,2025-03-26 14:21:58
