Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 11:08:04
1,Sponge ball,2025-04-17 11:08:12
2,bouncy ball,2025-04-17 11:09:00
3,BaseBall,2025-04-17 11:08:58
4,Steal ball,2025-04-17 11:07:58
