Zone,ObjectName,Timestamp
0,0,2025-04-17 11:15:44
0,Thumb_DP,2025-04-17 11:15:44
1,10,2025-04-17 11:15:57
1,Ring_DP,2025-04-17 11:15:57
2,30,2025-04-17 11:16:13
3,50,2025-04-17 11:16:09
4,100,2025-04-17 11:16:06
4,Index_DP,2025-04-17 11:16:06
