Zone,ObjectName,Timestamp
0,0,2025-04-01 14:30:43
1,10,2025-04-01 14:31:06
2,100,2025-04-01 14:31:10
3,50,2025-04-01 14:30:48
4,30,2025-04-01 14:30:52
