Zone,ObjectName,Timestamp
0,Fur ball,2025-05-29 12:30:09
1,Sponge ball,2025-05-29 12:30:57
2,bouncy ball,2025-05-29 12:30:56
3,Steal ball,2025-05-29 12:30:47
4,BaseBall,2025-05-29 12:30:40
