Zone,ObjectName,Timestamp
0,Fur ball,2025-05-27 09:42:18
1,Sponge ball,2025-05-27 09:42:33
2,BaseBall,2025-05-27 09:42:31
3,Steal ball,2025-05-27 09:42:41
4,bouncy ball,2025-05-27 09:42:42
