Zone,ObjectName,Timestamp
0,Middle_DP,2025-04-12 16:53:32
0,0,2025-04-12 16:53:32
1,Middle_DP,2025-04-12 16:53:40
1,30,2025-04-12 16:53:40
1,Ring_DP,2025-04-12 16:53:40
2,100,2025-04-12 16:54:00
3,Middle_DP,2025-04-12 16:54:19
3,10,2025-04-12 16:54:19
4,50,2025-04-12 16:54:23
