Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:17:04
1,Sponge ball,2025-04-16 14:17:09
2,bouncy ball,2025-04-16 14:17:07
3,BaseBall,2025-04-16 14:17:00
4,Steal ball,2025-04-16 14:17:02
