Zone,ObjectName,Timestamp
0,bouncy ball,2025-05-30 12:41:50
1,Fur ball,2025-05-30 12:42:06
2,Sponge ball,2025-05-30 12:42:22
3,BaseBall,2025-05-30 12:42:41
4,Steal ball,2025-05-30 12:42:47
