Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 19:25:44
1,Sponge ball,2025-04-16 19:25:42
2,bouncy ball,2025-04-16 19:25:57
3,Steal ball,2025-04-16 19:25:56
4,BaseBall,2025-04-16 19:25:47
