Zone,ObjectName,Timestamp
0,0,2025-04-16 14:51:38
1,10,2025-04-16 14:51:58
1,Ring_MP,2025-04-16 14:51:55
2,50,2025-04-16 14:52:06
2,Thumb_PP,2025-04-16 14:51:36
3,100,2025-04-16 14:52:07
4,30,2025-04-16 14:51:40
