Zone,ObjectName,Timestamp
0,BaseBall,2025-05-28 12:08:58
1,bouncy ball,2025-05-28 12:09:20
2,Steal ball,2025-05-28 12:09:06
3,Sponge ball,2025-05-28 12:09:25
4,Fur ball,2025-05-28 12:08:24
