Zone,ObjectName,Timestamp
0,Fur ball,2025-04-01 14:28:13
1,bouncy ball,2025-04-01 14:28:36
2,Sponge ball,2025-04-01 14:28:39
3,BaseBall,2025-04-01 14:28:42
4,Steal ball,2025-04-01 14:28:28
