Zone,ObjectName,Timestamp
0,0,2025-03-25 19:11:01
1,10,2025-03-25 19:11:35
2,100,2025-03-25 19:11:33
2,Pinky_DP,2025-03-25 19:11:33
3,50,2025-03-25 19:11:31
4,30,2025-03-25 19:10:57
