Zone,ObjectName,Timestamp
0,Fur ball,2025-04-01 14:57:04
1,Sponge ball,2025-04-01 14:57:40
2,bouncy ball,2025-04-01 14:57:49
3,BaseBall,2025-04-01 14:57:30
4,Steal ball,2025-04-01 14:57:21
