Zone,ObjectName,Timestamp
0,0,2025-04-16 14:15:00
1,10,2025-04-16 14:15:29
2,30,2025-04-16 14:16:36
3,100,2025-04-16 14:16:32
4,50,2025-04-16 14:16:38
