Zone,ObjectName,Timestamp
0,Ring_DP,2025-03-25 19:14:10
0,Middle_DP,2025-03-25 19:14:10
0,0,2025-03-25 19:14:10
1,10,2025-03-25 19:14:14
1,Ring_DP,2025-03-25 19:14:14
2,50,2025-03-25 19:14:28
3,100,2025-03-25 19:14:30
4,30,2025-03-25 19:14:26
