Zone,ObjectName,Timestamp
0,Fur ball,2025-05-28 12:17:14
1,Sponge ball,2025-05-28 12:17:24
2,BaseBall,2025-05-28 12:18:13
3,bouncy ball,2025-05-28 12:18:27
4,Steal ball,2025-05-28 12:17:31
