Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:53:01
1,Sponge ball,2025-04-16 14:53:30
2,bouncy ball,2025-04-16 14:53:48
3,BaseBall,2025-04-16 14:53:52
4,Ring_DP,2025-04-16 14:54:00
4,Middle_MP,2025-04-16 14:54:01
4,Steal ball,2025-04-16 14:54:00
4,Pinky_MP,2025-04-16 14:54:00
4,Ring_PP,2025-04-16 14:54:00
4,Pinky_DP,2025-04-16 14:54:00
4,Ring_MP,2025-04-16 14:54:00
4,Middle_DP,2025-04-16 14:54:00
