Zone,ObjectName,Timestamp
0,Fur ball,2025-03-26 14:19:22
1,Sponge ball,2025-03-26 14:19:13
2,bouncy ball,2025-03-26 14:19:29
2,Ring_MP,2025-03-26 14:19:29
3,BaseBall,2025-03-26 14:19:18
4,Steal ball,2025-03-26 14:19:16
