Zone,ObjectName,Timestamp
0,Fur ball,2025-04-01 14:54:26
1,Sponge ball,2025-04-01 14:54:21
2,bouncy ball,2025-04-01 14:54:14
3,BaseBall,2025-04-01 14:53:49
4,Steal ball,2025-04-01 14:53:57
