Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 16:10:00
1,Sponge ball,2025-04-17 16:09:59
2,bouncy ball,2025-04-17 16:10:05
3,BaseBall,2025-04-17 16:10:08
4,Steal ball,2025-04-17 16:10:10
