Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 19:30:22
1,Sponge ball,2025-04-16 19:30:14
2,bouncy ball,2025-04-16 19:30:50
3,Steal ball,2025-04-16 19:30:59
4,Ring_DP,2025-04-16 19:30:57
4,Pinky_DP,2025-04-16 19:30:57
4,Ring_MP,2025-04-16 19:30:57
4,BaseBall,2025-04-16 19:30:57
