Zone,ObjectName,Timestamp
0,Fur ball,2025-05-29 18:19:42
1,bouncy ball,2025-05-29 18:20:24
2,Sponge ball,2025-05-29 18:20:55
3,Steal ball,2025-05-29 18:20:45
4,BaseBall,2025-05-29 18:20:17
