Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:56:13
1,Sponge ball,2025-04-16 14:56:45
2,BaseBall,2025-04-16 14:56:56
3,bouncy ball,2025-04-16 14:56:54
4,Steal ball,2025-04-16 14:56:31
