Zone,ObjectName,Timestamp
0,0,2025-03-31 14:11:26
1,10,2025-03-31 14:11:29
2,30,2025-03-31 14:11:31
3,100,2025-03-31 14:11:44
4,50,2025-03-31 14:11:42
