Zone,ObjectName,Timestamp
0,MaterialDetector,2025-05-29 10:45:09
0,Fur ball,2025-05-29 10:44:18
1,Sponge ball,2025-05-29 10:44:57
2,bouncy ball,2025-05-29 10:44:33
3,BaseBall,2025-05-29 10:44:47
4,Steal ball,2025-05-29 10:45:03
