Zone,ObjectName,Timestamp
0,0,2025-04-01 14:28:54
1,100,2025-04-01 14:29:18
2,50,2025-04-01 14:29:28
3,30,2025-04-01 14:29:09
4,10,2025-04-01 14:29:03
