Zone,ObjectName,Timestamp
0,Fur ball,2025-05-28 15:19:25
1,Sponge ball,2025-05-28 15:19:56
2,bouncy ball,2025-05-28 15:19:59
3,BaseBall,2025-05-28 15:19:38
4,Steal ball,2025-05-28 15:19:32
