Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 16:16:25
0,Middle_DP,2025-04-16 16:16:25
1,Sponge ball,2025-04-16 16:16:28
2,bouncy ball,2025-04-16 16:16:23
3,BaseBall,2025-04-16 16:16:16
4,Steal ball,2025-04-16 16:16:35
