Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 16:09:28
1,Sponge ball,2025-04-17 16:09:34
2,bouncy ball,2025-04-17 16:09:47
3,BaseBall,2025-04-17 16:09:45
4,Steal ball,2025-04-17 16:09:44
