Zone,ObjectName,Timestamp
0,0,2025-04-01 14:53:14
1,10,2025-04-01 14:53:10
2,30,2025-04-01 14:52:42
3,100,2025-04-01 14:52:47
4,50,2025-04-01 14:53:18
