Zone,ObjectName,Timestamp
0,Fur ball,2025-03-26 10:27:13
1,Sponge ball,2025-03-26 10:28:03
1,Ring_DP,2025-03-26 10:28:03
1,Ring_MP,2025-03-26 10:28:03
1,Middle_DP,2025-03-26 10:28:03
2,BaseBall,2025-03-26 10:29:19
3,Steal ball,2025-03-26 10:29:18
4,bouncy ball,2025-03-26 10:28:49
