Zone,ObjectName,Timestamp
0,0,2025-04-16 16:40:46
1,10,2025-04-16 16:40:36
2,30,2025-04-16 16:40:51
3,50,2025-04-16 16:40:42
4,100,2025-04-16 16:40:53
