Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:07:41
1,Sponge ball,2025-04-16 14:07:37
2,bouncy ball,2025-04-16 14:08:01
3,BaseBall,2025-04-16 14:08:05
4,Steal ball,2025-04-16 14:07:56
