Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 16:38:32
0,Middle_DP,2025-04-16 16:38:32
1,Sponge ball,2025-04-16 16:38:21
2,bouncy ball,2025-04-16 16:38:30
2,Ring_DP,2025-04-16 16:38:30
3,BaseBall,2025-04-16 16:38:24
4,Steal ball,2025-04-16 16:38:34
4,Ring_DP,2025-04-16 16:38:34
