Zone,ObjectName,Timestamp
0,0,2025-04-10 22:32:10
1,10,2025-04-10 22:32:23
2,30,2025-04-10 22:32:27
3,50,2025-04-10 22:32:33
4,100,2025-04-10 22:32:40
