Zone,ObjectName,Timestamp
0,0,2025-04-16 16:41:30
1,10,2025-04-16 16:41:25
2,30,2025-04-16 16:41:20
3,50,2025-04-16 16:41:37
4,100,2025-04-16 16:41:27
