Zone,ObjectName,Timestamp
0,Fur ball,2025-05-30 12:38:57
1,bouncy ball,2025-05-30 12:39:48
1,Middle_DP,2025-05-30 12:39:48
2,Sponge ball,2025-05-30 12:39:52
3,BaseBall,2025-05-30 12:40:21
4,Middle_DP,2025-05-30 12:40:19
4,Steal ball,2025-05-30 12:40:19
