Zone,ObjectName,Timestamp
0,Middle_DP,2025-04-16 16:14:19
0,0,2025-04-16 16:14:19
1,100,2025-04-16 16:14:44
2,10,2025-04-16 16:14:42
2,WristColliderCube,2025-04-16 16:14:13
2,Pinky_MP,2025-04-16 16:14:26
2,Ring_PP,2025-04-16 16:14:23
3,50,2025-04-16 16:14:38
4,30,2025-04-16 16:14:33
