Zone,ObjectName,Timestamp
0,Fur ball,2025-04-01 14:33:00
1,BaseBall,2025-04-01 14:33:26
2,Steal ball,2025-04-01 14:33:19
3,Sponge ball,2025-04-01 14:33:22
4,bouncy ball,2025-04-01 14:33:24
