Zone,ObjectName,Timestamp
0,0,2025-04-01 14:25:54
1,100,2025-04-01 14:26:47
2,10,2025-04-01 14:26:58
3,50,2025-04-01 14:26:56
4,30,2025-04-01 14:26:30
