Zone,ObjectName,Timestamp
0,0,2025-04-16 14:17:27
1,10,2025-04-16 14:17:25
2,30,2025-04-16 14:17:38
2,Thumb_PP,2025-04-16 14:17:53
3,100,2025-04-16 14:17:48
4,50,2025-04-16 14:17:45
