Zone,ObjectName,Timestamp
0,Fur ball,2025-04-10 22:27:17
1,Sponge ball,2025-04-10 22:27:23
2,bouncy ball,2025-04-10 22:27:50
3,BaseBall,2025-04-10 22:28:10
4,Steal ball,2025-04-10 22:28:06
