Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 11:10:45
1,Sponge ball,2025-04-17 11:11:01
2,bouncy ball,2025-04-17 11:11:20
3,BaseBall,2025-04-17 11:11:24
4,Steal ball,2025-04-17 11:11:10
4,Middle_MP,2025-04-17 11:11:11
