Zone,ObjectName,Timestamp
0,bouncy ball,2025-05-27 15:34:51
1,BaseBall,2025-05-27 15:36:17
2,Steal ball,2025-05-27 15:36:37
3,Sponge ball,2025-05-27 15:36:35
4,Fur ball,2025-05-27 15:36:22
