Zone,ObjectName,Timestamp
0,0,2025-05-28 15:30:45
1,10,2025-05-28 15:30:44
2,30,2025-05-28 15:31:27
3,50,2025-05-28 15:31:24
3,Ring_PP,2025-05-28 15:31:05
4,100,2025-05-28 15:31:20
